price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,water_softener,bathrooms,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,primary_energy_consumption,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,wash_room,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,cadastral_income,vat,property_subtype,postal_code,property_type,area_missing,build_year_missing,garden_surface_missing,terrace_surface_missing,land_surface_missing,primary_energy_consumption_missing,living_room_surface_missing,cadastral_income_missing
240000.0,13,96.0,2,4,0,1,1,2,1,2011.0,2,0,2,2,0,2,5,2,2,2,0,200.0,1,14.0,1,405.0,2,1,232.0,0,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,11,0,800.0,1,0,8650,0,0,1,1,1,1,1,1,1
179000.0,13,90.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,25.0,2,3,0,2,2,0,11,0,30,0,800.0,0,7,5560,0,0,1,1,1,1,1,0,1
139000.0,13,68.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,17.0,2,3,0,2,2,0,11,0,30,0,800.0,0,7,5560,0,0,1,1,1,1,1,0,1
175000.0,13,84.0,3,1,0,0,0,0,4,2025.0,1,0,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,0,2,2,2,27,0,20,18,800.0,0,0,5560,0,0,0,1,1,1,1,1,1
159000.0,1,65.0,3,4,0,1,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,21.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,30.0,2,3,0,2,2,1,0,0,30,0,800.0,0,0,5560,0,0,1,1,0,1,1,0,1
175000.0,13,80.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,26.0,2,3,0,2,2,0,1,0,30,0,800.0,0,0,5560,0,0,1,1,1,1,1,0,1
299000.0,13,111.0,2,1,2,1,0,2,1,2011.0,2,0,2,2,0,2,3,2,2,2,0,200.0,1,22.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,45.0,2,1,2,2,2,2,1,0,30,18,800.0,1,0,4845,0,0,1,1,0,1,1,0,1
249000.0,13,82.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,6.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
239000.0,1,73.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,17.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
235000.0,13,90.0,3,4,0,1,0,2,2,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,9.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
255000.0,13,81.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,6.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
259000.0,13,85.0,3,4,0,1,0,2,2,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,9.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
259000.0,13,91.0,3,4,0,1,0,2,2,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,6.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
269000.0,13,83.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,16.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
265000.0,13,90.0,3,4,0,1,0,2,2,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,15.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
265000.0,13,91.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,6.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
269000.0,13,95.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,6.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
309000.0,20,107.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,12.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
309000.0,20,108.0,3,4,0,1,0,2,3,2011.0,2,1,2,2,0,2,6,2,2,2,0,200.0,1,21.0,1,405.0,2,2,232.0,0,0,2,2,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,18,800.0,1,0,1357,0,0,1,1,0,1,1,1,1
-1.0,31,119.0,3,4,2,2,2,2,4,2024.0,2,1,2,2,19,1,3,2,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,0,2,2,2,27,0,30,0,800.0,0,0,3550,0,1,0,1,1,1,1,1,1
-1.0,31,129.0,2,4,2,2,2,2,4,2024.0,2,1,2,2,19,2,3,2,2,2,0,28.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,0,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,0,1,1,1,1,1
291400.0,1,83.0,2,4,2,1,0,2,1,2026.0,2,1,2,2,0,1,1,2,0,0,0,200.0,1,33.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,0,1,2,2,0,15,0,30,0,800.0,0,0,3550,0,0,0,1,0,1,1,1,1
287843.0,13,92.0,2,4,2,1,0,2,1,2026.0,2,1,2,2,0,1,1,2,0,0,0,200.0,1,10.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,0,1,2,2,0,11,0,30,0,800.0,0,0,3550,0,0,0,1,0,1,1,1,1
259933.0,13,91.0,3,4,2,1,0,2,0,2026.0,2,1,2,2,0,1,1,2,0,0,0,200.0,1,10.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,0,1,2,2,0,11,0,30,0,800.0,0,0,3550,0,0,0,1,0,1,1,1,1
354842.0,13,108.0,2,4,2,1,0,2,1,2026.0,2,1,2,2,0,2,1,2,0,0,0,200.0,1,25.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,0,1,2,2,0,15,0,30,0,800.0,0,0,3550,0,0,0,1,0,1,1,1,1
375000.0,13,172.0,3,2,0,1,1,2,1,2011.0,2,0,2,2,0,1,5,2,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,1,0,0,2,2,0,2,32.0,2,1,2,2,2,2,27,0,30,18,800.0,0,7,3550,0,0,1,1,1,1,1,1,1
276066.0,13,91.0,3,4,2,1,0,2,0,2026.0,2,1,2,2,0,2,1,2,0,0,0,200.0,1,32.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,0,1,2,2,0,1,0,30,0,800.0,0,0,3550,0,0,0,1,0,1,1,1,1
283000.0,13,80.0,3,1,0,1,0,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,1,1,1,1,1,1
275000.0,1,88.0,3,1,0,1,1,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,21.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,0,1,1,1,1,1
332000.0,13,110.0,3,1,0,1,0,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,1,1,1,1,1,1
335000.0,13,118.0,3,1,0,1,1,2,1,2024.0,2,1,2,2,0,1,4,1,2,2,0,46.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,0,1,1,1,1,1
349500.0,13,102.0,3,1,0,1,0,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,1,1,1,1,1,1
365000.0,13,162.0,3,2,0,1,1,2,1,2011.0,2,0,2,2,0,1,5,2,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,1,0,0,2,2,0,2,32.0,2,1,2,2,2,2,27,0,30,18,800.0,0,7,3550,0,0,1,1,1,1,1,1,1
324000.0,20,98.0,3,1,0,1,0,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,1,1,1,1,1,1
375000.0,20,115.0,3,1,0,1,0,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,200.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,1,1,1,1,1,1
332500.0,13,115.0,3,1,0,1,1,2,4,2024.0,2,1,2,2,0,1,4,1,2,2,0,25.0,1,14.0,1,405.0,1,2,232.0,0,0,0,0,0,2,2,0,2,32.0,2,3,1,1,2,2,27,0,30,0,800.0,1,0,3550,0,0,0,0,1,1,1,1,1
-1.0,1,79.0,3,1,0,1,0,0,4,2025.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,0,2,2,2,0,0,20,18,800.0,0,0,5560,0,0,0,1,1,1,1,1,1
175000.0,13,80.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,26.0,2,3,0,2,2,0,1,0,30,0,800.0,0,0,5560,0,0,1,1,1,1,1,0,1
159000.0,1,65.0,3,4,0,1,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,21.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,30.0,2,3,0,2,2,0,0,0,30,0,800.0,0,0,5560,0,0,1,1,0,1,1,0,1
-1.0,13,104.0,3,1,0,0,0,0,4,2025.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,0,2,2,2,11,0,20,18,800.0,0,7,5560,0,0,0,1,1,1,1,1,1
-1.0,13,90.0,3,1,0,0,0,0,4,2025.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,0,2,2,2,1,0,20,18,800.0,0,0,5560,0,0,0,1,1,1,1,1,1
179000.0,13,90.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,25.0,2,3,0,2,2,0,11,0,30,0,800.0,0,7,5560,0,0,1,1,1,1,1,0,1
284162.0,13,110.0,2,2,0,1,0,0,1,2025.0,2,1,2,2,0,2,4,1,2,2,0,200.0,1,8.0,1,405.0,1,1,29.0,2,0,2,2,0,2,2,0,2,37.0,2,0,1,1,2,1,1,0,20,0,800.0,0,0,4450,0,0,0,1,0,1,0,0,1
-1.0,13,84.0,3,1,0,0,0,0,4,2025.0,1,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,2,1,0,2,2,2,11,0,20,18,800.0,0,7,5560,0,0,0,1,1,1,1,1,1
284162.0,13,110.0,2,2,0,1,0,0,1,2025.0,2,1,2,2,0,2,4,1,2,2,0,200.0,1,8.0,1,405.0,1,1,29.0,2,0,2,2,0,2,2,0,2,37.0,2,0,1,1,2,1,1,0,20,0,800.0,0,0,4450,0,0,0,1,0,1,0,0,1
189000.0,20,120.0,0,4,0,0,0,0,0,2011.0,2,1,4,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,256.0,2,0,2,2,0,2,2,0,2,26.0,2,1,0,2,2,0,27,0,0,0,800.0,1,0,4450,0,0,1,1,1,1,0,0,1
139000.0,13,68.0,3,4,0,0,0,2,1,2011.0,2,1,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,0,2,0,0,17.0,2,3,0,2,2,0,11,0,30,0,800.0,0,7,5560,0,0,1,1,1,1,1,0,1
239000.0,13,70.0,0,3,0,1,0,0,0,2021.0,2,0,4,2,0,2,4,1,1,2,0,200.0,1,20.0,1,405.0,1,1,77.0,2,0,0,0,0,2,2,0,1,14.0,2,0,0,2,2,0,11,0,11,0,730.0,1,0,4450,0,0,0,1,0,1,0,0,0
239000.0,13,70.0,0,3,0,1,0,0,0,2021.0,2,0,4,2,0,2,4,1,1,2,0,200.0,1,20.0,1,405.0,1,1,77.0,2,0,0,0,0,2,2,0,1,14.0,2,0,0,2,2,0,11,0,11,0,730.0,1,0,4458,0,0,0,1,0,1,0,0,0
279000.0,13,70.0,0,3,0,1,1,0,0,2021.0,2,0,4,2,0,2,4,1,2,2,0,100.0,1,14.0,1,405.0,1,1,86.0,2,0,0,0,0,2,2,0,1,27.0,2,0,0,2,2,1,1,0,11,0,780.0,1,9,4450,0,0,0,0,1,1,0,0,0
279000.0,13,70.0,0,3,0,1,1,0,0,2021.0,2,0,4,2,0,2,4,1,2,2,0,100.0,1,14.0,1,405.0,1,1,86.0,2,0,0,0,0,2,2,0,1,27.0,2,0,0,2,2,1,1,0,11,0,780.0,1,9,4458,0,0,0,0,1,1,0,0,0
169000.0,13,105.0,0,4,0,0,0,0,0,2011.0,2,0,4,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,1,1,111.0,2,0,2,2,0,2,2,0,2,16.0,2,0,0,2,2,0,27,0,0,7,800.0,1,0,4450,0,0,1,1,1,1,0,0,1
283375.0,20,110.0,2,2,0,1,0,0,1,2025.0,2,1,2,2,0,2,4,1,2,2,0,200.0,1,8.0,0,405.0,1,1,232.0,2,0,2,2,0,2,2,0,2,37.0,2,0,1,1,2,1,1,0,20,0,800.0,0,0,4450,0,0,0,1,0,1,1,0,1
299000.0,13,137.0,4,2,0,1,0,0,1,2011.0,1,0,2,2,0,1,4,1,2,2,0,200.0,1,58.0,1,405.0,1,2,147.0,2,0,2,0,0,2,2,0,2,32.0,2,0,0,2,2,0,27,0,0,0,959.0,1,0,4452,0,0,1,1,0,1,0,1,0
376743.0,20,120.0,0,2,2,1,2,2,4,2025.0,1,0,2,0,7,2,6,1,2,2,0,200.0,1,28.0,1,405.0,1,2,70.0,2,0,2,2,0,0,2,0,2,32.0,2,0,1,1,1,1,11,0,11,18,800.0,0,18,4450,0,0,0,1,0,1,0,1,1
302948.0,13,103.0,0,2,2,1,2,2,4,2025.0,1,0,2,2,0,2,6,1,2,2,0,200.0,1,18.0,1,405.0,1,2,70.0,2,0,2,2,0,0,2,0,2,32.0,2,0,1,1,1,1,1,0,11,18,800.0,0,0,4450,0,0,0,1,0,1,0,1,1
283375.0,20,110.0,2,2,0,1,0,0,1,2025.0,2,1,2,2,0,2,4,1,2,2,0,200.0,1,8.0,0,405.0,1,1,232.0,2,0,2,2,0,2,2,0,2,37.0,2,0,1,1,2,1,1,0,20,0,800.0,0,0,4458,0,0,0,1,0,1,1,0,1
284162.0,20,110.0,2,2,0,1,0,0,1,2025.0,2,1,2,2,0,2,4,1,2,2,0,200.0,1,8.0,0,405.0,1,1,232.0,2,0,2,2,0,2,2,0,2,37.0,2,0,1,1,2,1,1,0,20,0,800.0,0,0,4458,0,0,0,1,0,1,1,0,1
199000.0,13,80.0,0,1,2,0,0,2,2,2011.0,1,0,2,2,0,0,3,2,0,0,0,200.0,1,14.0,1,405.0,1,1,133.0,0,0,2,0,0,2,2,0,0,32.0,2,0,1,1,0,2,11,0,20,0,800.0,1,0,4450,0,0,0,1,1,1,0,1,1
292000.0,13,116.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,19,1,6,2,2,2,0,200.0,1,12.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
277000.0,13,110.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,10.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
341726.0,13,124.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,16.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,11,18,800.0,1,9,3640,0,0,0,0,0,1,1,1,1
325000.0,13,149.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,16.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,11,0,11,18,800.0,1,18,3640,0,0,0,1,0,1,1,1,1
164711.0,1,76.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,19,1,6,2,2,2,0,200.0,1,9.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
295000.0,13,111.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,21.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,11,0,11,18,800.0,1,18,3640,0,0,0,1,0,1,1,1,1
187000.0,1,85.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,19,1,6,2,2,2,0,21.0,1,15.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,11,18,800.0,1,9,3640,0,0,0,0,0,1,1,1,1
285000.0,13,106.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,35.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,11,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
231000.0,13,97.0,3,1,0,1,0,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,13.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
263000.0,13,106.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,42.0,1,24.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,11,18,800.0,1,9,3640,0,0,0,0,0,1,1,1,1
212000.0,1,84.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,11.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
245000.0,13,98.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,200.0,1,8.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,1,0,11,18,800.0,1,0,3640,0,0,0,1,0,1,1,1,1
294000.0,13,116.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,15.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,20,18,800.0,1,9,3640,0,0,0,0,0,1,1,1,1
197876.0,1,91.0,3,1,0,1,1,2,1,2023.0,2,0,2,2,0,1,6,2,2,2,0,16.0,1,14.0,1,405.0,2,1,232.0,2,0,2,0,0,2,2,0,0,32.0,2,1,1,2,2,2,27,0,11,18,800.0,1,9,3640,0,0,0,0,0,1,1,1,1
229000.0,13,87.0,2,4,2,1,1,2,1,1977.0,2,0,2,2,0,1,1,2,1,0,0,200.0,1,14.0,1,405.0,2,2,554.0,0,0,2,0,0,0,2,0,0,32.0,2,3,0,2,2,0,0,0,30,0,800.0,1,0,8680,0,0,0,1,1,1,0,1,1
230000.0,13,82.0,2,4,2,1,0,2,1,2013.0,2,0,2,2,0,2,3,2,0,0,0,200.0,1,14.0,1,405.0,2,2,113.0,0,0,2,0,0,0,2,0,0,32.0,2,1,1,2,2,1,11,0,20,0,800.0,1,0,8680,0,0,0,1,1,1,0,1,1
206092.0,1,64.0,3,1,2,1,1,0,1,2025.0,0,0,2,2,0,1,5,1,1,2,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,2,0,2,2,0,0,32.0,0,1,1,1,2,2,11,0,11,0,800.0,0,0,8680,0,0,0,1,1,1,1,1,1
119000.0,1,90.0,5,1,2,1,0,2,1,1992.0,2,0,2,2,0,2,5,2,2,2,0,200.0,1,14.0,1,405.0,2,1,524.0,0,0,2,2,0,2,2,0,0,32.0,2,1,1,2,2,2,15,0,22,0,800.0,1,7,8680,0,0,0,1,1,1,0,1,1
165000.0,13,89.0,2,4,2,0,0,2,1,1995.0,2,1,2,2,0,2,1,2,0,0,0,200.0,1,14.0,1,405.0,2,2,378.0,0,0,2,0,0,0,2,0,0,32.0,2,0,1,2,2,0,0,0,30,0,800.0,1,9,8680,0,0,0,1,1,1,0,1,1
3713.0,20,391.0,0,1,2,2,1,2,4,2025.0,2,1,4,2,0,1,6,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,1,1,2,2,2,2,27,0,11,18,800.0,1,0,8680,0,0,0,1,1,1,1,1,1
247000.0,20,165.0,2,4,2,1,0,2,1,2011.0,2,1,2,2,7,2,1,2,0,0,0,200.0,1,14.0,1,405.0,2,2,208.0,0,0,2,0,0,0,2,0,0,32.0,2,0,1,2,2,0,1,0,30,0,800.0,1,0,8680,0,0,1,1,1,1,0,1,1
211654.0,1,68.0,3,1,2,1,1,0,1,2025.0,0,0,2,2,0,1,5,1,1,2,0,200.0,1,14.0,1,405.0,2,1,232.0,2,0,2,2,0,2,2,0,0,32.0,0,1,1,1,2,2,1,0,11,0,800.0,0,0,8680,0,0,0,1,1,1,1,1,1
424000.0,13,195.0,2,4,2,1,0,2,0,2024.0,2,0,2,2,0,2,5,2,2,0,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,2,0,0,0,2,0,0,32.0,1,0,0,2,2,0,11,0,30,0,800.0,1,0,8680,0,0,0,1,1,1,1,1,1
278426.0,13,88.0,2,4,2,1,1,2,0,2011.0,2,0,2,2,19,1,6,1,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,2,32.0,2,1,2,2,2,1,1,0,30,18,800.0,0,0,3470,0,0,1,1,1,1,1,1,1
439000.0,13,195.0,2,4,2,1,0,2,0,2024.0,2,0,2,2,0,2,5,2,2,0,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,2,0,0,0,2,0,0,32.0,1,0,0,2,2,0,11,0,30,0,800.0,1,0,8680,0,0,0,1,1,1,1,1,1
269580.0,13,84.0,2,4,2,1,1,2,0,2011.0,2,0,2,2,19,1,6,1,2,2,0,200.0,1,14.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,2,32.0,2,1,2,2,2,2,27,0,30,18,800.0,0,9,3470,0,0,1,1,1,1,1,1,1
299000.0,13,93.0,4,4,0,1,0,2,1,2011.0,2,0,2,2,0,2,5,2,0,0,0,200.0,1,14.0,1,405.0,2,1,269.0,0,0,2,0,0,0,2,0,0,32.0,2,0,0,2,2,0,1,0,30,0,800.0,1,0,3070,0,0,1,1,1,1,0,1,1
250000.0,13,72.0,4,4,0,1,1,2,1,1966.0,2,1,2,2,0,2,3,2,2,2,0,200.0,1,14.0,1,405.0,2,1,358.0,2,0,2,0,0,2,2,0,0,32.0,2,1,0,2,2,2,27,0,30,7,590.0,1,9,3070,0,0,0,1,1,1,0,1,0
299000.0,20,106.0,2,4,2,1,0,2,1,2025.0,2,1,2,2,0,2,5,2,2,0,0,200.0,1,11.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,1,1,2,2,0,1,0,20,18,800.0,0,0,9150,0,0,0,1,0,1,1,1,1
325000.0,13,105.0,2,4,2,1,1,2,1,2025.0,2,1,2,2,19,2,5,2,2,0,0,200.0,1,18.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,1,1,2,2,0,0,0,20,18,800.0,0,9,9150,0,0,0,1,0,1,1,1,1
325000.0,13,93.0,2,4,2,1,1,2,1,2025.0,2,1,2,2,0,2,5,2,2,0,0,200.0,1,25.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,1,1,2,2,0,0,0,20,18,800.0,0,9,9150,0,0,0,1,0,1,1,1,1
315000.0,13,87.0,2,4,2,1,1,2,1,2025.0,2,1,2,2,0,2,5,2,2,0,0,200.0,1,13.0,1,405.0,2,2,232.0,0,0,2,2,0,0,2,0,0,32.0,2,1,1,2,2,0,0,0,30,18,800.0,0,9,9150,0,0,0,1,0,1,1,1,1
381050.0,20,167.0,0,1,2,2,1,2,4,2025.0,2,1,4,2,19,1,6,2,2,2,0,200.0,1,14.0,1,405.0,1,1,232.0,0,0,2,2,0,2,2,0,2,32.0,1,1,2,2,2,2,27,0,11,18,800.0,1,0,9150,0,0,0,1,1,1,1,1,1
